User_Id,Place_Id,Place_Ratings,Comment
11,430,3,"Masih banyak tempat lain yang lebih menarik, tapi Atlantis Land Surabaya juga gak buruk."
11,107,3,"Buat refreshing, Bangsal Pagelaran masih oke lah, walaupun gak spesial banget."
11,37,5,"Berasa kayak mimpi pas di Bumi Perkemahan Cibubur, saking bagusnya. Harus banget balik lagi!"
11,322,5,"Gilaa, Bukit Jamur keren banget! Liburan jadi lebih seru gara-gara ke sini."
11,109,2,"Hutan Pinus Pengger tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
11,341,4,"Nyaman banget di Hutan Wisata Tinjomoyo Semarang, walaupun gak sepenuhnya sempurna."
11,206,2,"Kurang puas sama pengalaman di Wisata Kaliurang, bisa jauh lebih baik dari ini."
11,97,4,"Monumen Yogya Kembali itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
11,41,3,"Buat refreshing, Museum Bahari Jakarta masih oke lah, walaupun gak spesial banget."
11,355,4,"Umbul Sidomukti bikin hati adem, overall pengalaman di sini menyenangkan!"
11,82,2,"Museum Satria Mandala kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
11,376,4,"Seru banget liburan di Semarang Chinatown, meskipun ada sedikit kekurangan kecil."
11,406,4,"Udah oke banget sih Kebun Bibit Wonorejo, mungkin lain kali bakal lebih perfect lagi."
11,186,4,"Nyaman banget di Pantai Glagah, walaupun gak sepenuhnya sempurna."
11,88,3,"Gak buruk sih, tapi aku berharap lebih dari Museum Benteng Vredeburg Yogyakarta."
11,378,2,"Kurang puas sama pengalaman di Jembatan Biru Ambarawa, bisa jauh lebih baik dari ini."
11,151,5,"Kalau bisa kasih lebih dari 5 bintang buat Desa Wisata Kelor, pasti aku kasih!"
11,149,2,"Goa Cerme kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
11,6,5,"Suasananya enak, pemandangannya cakep banget di Taman Impian Jaya Ancol. Worth every penny!"
11,150,2,"Ada beberapa hal di Wisata Kraton Jogja yang bikin kecewa, gak sesuai harapan."
11,11,3,"Gak buruk sih, tapi aku berharap lebih dari Pulau Bidadari."
11,127,3,"Gak buruk sih, tapi aku berharap lebih dari Blue Lagoon Jogja."
11,5,5,"Gilaa, Atlantis Water Adventure keren banget! Liburan jadi lebih seru gara-gara ke sini."
11,236,2,"Sayang banget Taman Balai Kota Bandung kurang terawat, padahal potensinya besar."
12,429,3,"Kalau cuma buat foto-foto, House of Sampoerna lumayan menarik, tapi gak lebih dari itu."
12,194,3,"Pantai Wediombo biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
12,27,2,"Sea World kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
12,236,3,"Buat refreshing, Taman Balai Kota Bandung masih oke lah, walaupun gak spesial banget."
12,49,5,"Kalau bisa kasih lebih dari 5 bintang buat Galeri Indonesia Kaya, pasti aku kasih!"
12,369,5,Monumen Palagan Ambarawa juara banget! Gak ada tandingannya buat liburan kali ini.
12,94,5,"Sumur Gumuling bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
12,226,4,"Nyaman banget di Kawasan Punclut, walaupun gak sepenuhnya sempurna."
12,274,4,"Keren, Babakan Siliwangi City Forest Path Bandung emang tempat liburan yang cocok buat keluarga atau teman."
12,72,5,"Suasananya enak, pemandangannya cakep banget di Waterboom PIK (Pantai Indah Kapuk). Worth every penny!"
12,183,5,"Gilaa, Jogja Bay Pirates Adventure Waterpark keren banget! Liburan jadi lebih seru gara-gara ke sini."
12,265,4,"Museum Mandala Wangsit Siliwangi itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
12,301,5,"Lereng Anteng Panoramic Coffee Place bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
12,46,4,"Keren, Pulau Semak Daun emang tempat liburan yang cocok buat keluarga atau teman."
12,65,2,"Ada beberapa hal di Museum Basoeki Abdullah yang bikin kecewa, gak sesuai harapan."
12,203,5,"Gilaa, Galaxy Waterpark Jogja keren banget! Liburan jadi lebih seru gara-gara ke sini."
12,379,4,"Hampir semua hal di Goa Rong sesuai ekspektasi, jadi bakal balik lagi pastinya."
12,139,4,"Keren, Puncak Gunung Api Purba - Nglanggeran emang tempat liburan yang cocok buat keluarga atau teman."
12,5,5,Semua di Atlantis Water Adventure tuh pas banget. Gak ada yang mengecewakan sama sekali.
12,141,2,"Sebenarnya bisa jadi tempat bagus, tapi Bunker Kaliadem Merapi kayaknya butuh banyak perbaikan."
12,312,5,Semua di Taman Hutan Raya Ir. H. Juanda tuh pas banget. Gak ada yang mengecewakan sama sekali.
12,154,5,Semua di Pantai Ngrawe (Mesra) tuh pas banget. Gak ada yang mengecewakan sama sekali.
12,71,5,Cibubur Garden Diary (Cibugary) juara banget! Gak ada tandingannya buat liburan kali ini.
12,302,3,"Kalau cuma buat foto-foto, Masjid Pusdai lumayan menarik, tapi gak lebih dari itu."
12,75,5,"Suasananya enak, pemandangannya cakep banget di SnowBay Waterpark. Worth every penny!"
12,30,5,"Gilaa, Taman Menteng keren banget! Liburan jadi lebih seru gara-gara ke sini."
12,52,3,"Masih banyak tempat lain yang lebih menarik, tapi Kampung Cina juga gak buruk."
12,102,5,"Gilaa, Monumen Batik Yogyakarta keren banget! Liburan jadi lebih seru gara-gara ke sini."
12,128,2,"Aku sebenernya berharap lebih dari Gumuk Pasir Parangkusumo, tapi yaudah lah."
12,293,5,Taman Badak juara banget! Gak ada tandingannya buat liburan kali ini.
12,82,4,"Udah oke banget sih Museum Satria Mandala, mungkin lain kali bakal lebih perfect lagi."
12,402,3,"Mungkin karena harapanku tinggi, jadinya Food Junction Grand Pakuwon terkesan biasa aja."
12,98,2,"Sayang banget Taman Pelangi Yogyakarta kurang terawat, padahal potensinya besar."
13,398,2,"Kurang puas sama pengalaman di Taman Buah Surabaya, bisa jauh lebih baik dari ini."
13,65,2,"Museum Basoeki Abdullah kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
13,371,5,"Wisata Eling Bening bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
13,422,4,"Monumen Jalesveva Jayamahe itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
13,214,5,Semua di Trans Studio Bandung tuh pas banget. Gak ada yang mengecewakan sama sekali.
13,20,2,"Museum Taman Prasasti tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
13,114,5,"Gilaa, The Lost World Castle keren banget! Liburan jadi lebih seru gara-gara ke sini."
13,229,2,"Rabbit Town kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
13,56,5,"Berasa kayak mimpi pas di Pantai Ancol, saking bagusnya. Harus banget balik lagi!"
13,265,4,"Museum Mandala Wangsit Siliwangi itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
13,129,4,"Udah oke banget sih Bukit Lintang Sewu, mungkin lain kali bakal lebih perfect lagi."
13,75,5,Semua di SnowBay Waterpark tuh pas banget. Gak ada yang mengecewakan sama sekali.
13,296,2,"Batununggal Indah Club tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
13,191,2,"Kurang puas sama pengalaman di Pantai Drini, bisa jauh lebih baik dari ini."
13,156,3,"Pantai Pulang Sawal rasanya agak kurang greget, tapi tetep layak dicoba kok."
13,177,2,"Pantai Parangtritis kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
13,437,5,"Suasananya enak, pemandangannya cakep banget di Gereja Perawan Maria Tak Berdosa Surabaya. Worth every penny!"
13,406,2,"Sebenarnya bisa jadi tempat bagus, tapi Kebun Bibit Wonorejo kayaknya butuh banyak perbaikan."
13,290,2,"Sayang banget Museum Pendidikan Nasional kurang terawat, padahal potensinya besar."
13,163,4,"Hampir semua hal di Watu Mabur Mangunan sesuai ekspektasi, jadi bakal balik lagi pastinya."
13,242,3,"Gak buruk sih, tapi aku berharap lebih dari Curug Dago."
13,178,2,"Goa Pindul tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
13,142,5,"Berasa kayak mimpi pas di Ledok Sambi, saking bagusnya. Harus banget balik lagi!"
13,245,4,"Jendela Alam bikin hati adem, overall pengalaman di sini menyenangkan!"
14,67,5,"Kalau bisa kasih lebih dari 5 bintang buat Margasatwa Muara Angke, pasti aku kasih!"
14,325,3,"Mungkin karena harapanku tinggi, jadinya Saung Angklung Mang Udjo terkesan biasa aja."
14,422,4,"Udah oke banget sih Monumen Jalesveva Jayamahe, mungkin lain kali bakal lebih perfect lagi."
14,88,2,"Sebenarnya bisa jadi tempat bagus, tapi Museum Benteng Vredeburg Yogyakarta kayaknya butuh banyak perbaikan."
14,118,4,"Museum Sonobudoyo Unit I bikin hati adem, overall pengalaman di sini menyenangkan!"
14,344,2,"Pantai Marina kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
14,227,4,"Alun-Alun Kota Bandung itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
14,259,5,Semua di Monumen Perjuangan Rakyat Jawa Barat tuh pas banget. Gak ada yang mengecewakan sama sekali.
14,376,5,"Kalau bisa kasih lebih dari 5 bintang buat Semarang Chinatown, pasti aku kasih!"
14,368,3,"Masih banyak tempat lain yang lebih menarik, tapi Kampoeng Rawa juga gak buruk."
14,396,2,"Aku sebenernya berharap lebih dari Monumen Kapal Selam, tapi yaudah lah."
14,167,3,"Mungkin karena harapanku tinggi, jadinya Geoforest Watu Payung Turunan terkesan biasa aja."
14,11,2,"Ada beberapa hal di Pulau Bidadari yang bikin kecewa, gak sesuai harapan."
14,230,5,"Kalau bisa kasih lebih dari 5 bintang buat Stone Garden Citatah, pasti aku kasih!"
14,54,2,"Taman Agrowisata Cilangkap tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
14,304,3,"Gak buruk sih, tapi aku berharap lebih dari Situ Cileunca."
14,249,5,Semua di Upside Down World Bandung tuh pas banget. Gak ada yang mengecewakan sama sekali.
14,96,2,"Alun Alun Selatan Yogyakarta tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
14,50,2,"Sebenarnya bisa jadi tempat bagus, tapi Museum Joang 45 kayaknya butuh banyak perbaikan."
14,8,4,"Seru banget liburan di Ocean Ecopark, meskipun ada sedikit kekurangan kecil."
14,233,3,"Gunung Papandayan rasanya agak kurang greget, tapi tetep layak dicoba kok."
14,362,2,"Kurang puas sama pengalaman di Danau Rawa Pening, bisa jauh lebih baik dari ini."
14,173,5,Semua di Pantai Nglambor tuh pas banget. Gak ada yang mengecewakan sama sekali.
14,435,5,"Taman Air Mancur Menari Kenjeran bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
14,294,2,"Kurang puas sama pengalaman di Taman Film, bisa jauh lebih baik dari ini."
14,59,3,"Kalau cuma buat foto-foto, Museum Sumpah Pemuda lumayan menarik, tapi gak lebih dari itu."
14,274,4,"Seru banget liburan di Babakan Siliwangi City Forest Path Bandung, meskipun ada sedikit kekurangan kecil."
14,186,4,"Hampir semua hal di Pantai Glagah sesuai ekspektasi, jadi bakal balik lagi pastinya."
14,91,5,Semua di Situs Warungboto tuh pas banget. Gak ada yang mengecewakan sama sekali.
14,328,5,"Gua Pawon bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
14,371,4,"Wisata Eling Bening bikin hati adem, overall pengalaman di sini menyenangkan!"
14,171,3,"Buat refreshing, Candi Ijo masih oke lah, walaupun gak spesial banget."
15,298,3,"Gunung Lalakon biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
15,277,3,"Buat refreshing, Peta Park masih oke lah, walaupun gak spesial banget."
15,90,5,"Berasa kayak mimpi pas di Kampung Wisata Taman Sari, saking bagusnya. Harus banget balik lagi!"
15,342,5,"Berasa kayak mimpi pas di Taman Kasmaran, saking bagusnya. Harus banget balik lagi!"
15,435,3,"Gak buruk sih, tapi aku berharap lebih dari Taman Air Mancur Menari Kenjeran."
15,348,2,"Kurang puas sama pengalaman di Pura Giri Natha, bisa jauh lebih baik dari ini."
15,23,5,Semua di Gereja Katedral tuh pas banget. Gak ada yang mengecewakan sama sekali.
15,365,5,Semua di Waduk Jatibarang tuh pas banget. Gak ada yang mengecewakan sama sekali.
15,340,3,"Buat refreshing, Desa Wisata Lembah Kalipancur masih oke lah, walaupun gak spesial banget."
15,260,5,"Suasananya enak, pemandangannya cakep banget di Museum Pos Indonesia. Worth every penny!"
15,369,4,"Seru banget liburan di Monumen Palagan Ambarawa, meskipun ada sedikit kekurangan kecil."
15,187,4,"Pantai Siung itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
15,74,3,"Buat refreshing, Museum Tengah Kebun masih oke lah, walaupun gak spesial banget."
15,297,4,"Mountain View Golf Club bikin hati adem, overall pengalaman di sini menyenangkan!"
15,21,2,"Museum Wayang tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
15,95,3,"Gak buruk sih, tapi aku berharap lebih dari Desa Wisata Sungai Code Jogja Kota."
15,367,5,"Suasananya enak, pemandangannya cakep banget di Wisata Lereng Kelir. Worth every penny!"
15,207,4,"Hampir semua hal di Heha Sky View sesuai ekspektasi, jadi bakal balik lagi pastinya."
15,284,2,"Ada beberapa hal di Pasar Baru yang bikin kecewa, gak sesuai harapan."
15,321,2,"Glamping Lakeside Rancabali kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
15,248,2,"Sebenarnya bisa jadi tempat bagus, tapi NuArt Sculpture Park kayaknya butuh banyak perbaikan."
15,153,5,Pantai Kukup juara banget! Gak ada tandingannya buat liburan kali ini.
15,355,5,"Kalau bisa kasih lebih dari 5 bintang buat Umbul Sidomukti, pasti aku kasih!"
15,27,3,"Buat refreshing, Sea World masih oke lah, walaupun gak spesial banget."
15,239,3,"Buat refreshing, Lembang Park & Zoo masih oke lah, walaupun gak spesial banget."
15,434,2,"Sayang banget Taman Bungkul kurang terawat, padahal potensinya besar."
15,9,4,"Keren, Pelabuhan Marina emang tempat liburan yang cocok buat keluarga atau teman."
15,360,3,"Gak buruk sih, tapi aku berharap lebih dari Air Terjun Kali Pancur."
15,275,2,"Curug Cipanas tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
15,142,2,"Sayang banget Ledok Sambi kurang terawat, padahal potensinya besar."
15,119,4,"Udah oke banget sih Lava Bantal, mungkin lain kali bakal lebih perfect lagi."
15,219,2,"Tebing Karaton kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
15,417,3,"Kalau cuma buat foto-foto, Klenteng Sanggar Agung lumayan menarik, tapi gak lebih dari itu."
15,170,3,"Buat refreshing, Candi Borobudur masih oke lah, walaupun gak spesial banget."
15,357,3,"Wisata Alam Wana Wisata Penggaron rasanya agak kurang greget, tapi tetep layak dicoba kok."
16,264,2,"Sayang banget Gereja Katedral Santo Petrus Bandung kurang terawat, padahal potensinya besar."
16,68,2,"Sebenarnya bisa jadi tempat bagus, tapi Pasar Petak Sembilan kayaknya butuh banyak perbaikan."
16,292,2,"Curug Anom tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
16,89,3,"Kalau cuma buat foto-foto, De Mata Museum Jogja lumayan menarik, tapi gak lebih dari itu."
16,203,4,"Galaxy Waterpark Jogja bikin hati adem, overall pengalaman di sini menyenangkan!"
16,73,2,"Sayang banget Museum Perangko kurang terawat, padahal potensinya besar."
16,201,3,"Masih banyak tempat lain yang lebih menarik, tapi Pantai Kesirat juga gak buruk."
16,252,2,"Aku sebenernya berharap lebih dari Kampoeng Tulip, tapi yaudah lah."
16,434,3,"Kalau cuma buat foto-foto, Taman Bungkul lumayan menarik, tapi gak lebih dari itu."
16,275,4,"Udah oke banget sih Curug Cipanas, mungkin lain kali bakal lebih perfect lagi."
16,150,4,"Seru banget liburan di Wisata Kraton Jogja, meskipun ada sedikit kekurangan kecil."
16,414,5,Jembatan Merah juara banget! Gak ada tandingannya buat liburan kali ini.
16,67,4,"Margasatwa Muara Angke itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
16,385,2,"Sebenarnya bisa jadi tempat bagus, tapi Kampung Batik Gedong Semarang kayaknya butuh banyak perbaikan."
16,359,5,"Kalau bisa kasih lebih dari 5 bintang buat Taman Bunga Celosia, pasti aku kasih!"
16,266,4,"Keren, Caringin Tilu emang tempat liburan yang cocok buat keluarga atau teman."
16,30,4,"Taman Menteng bikin hati adem, overall pengalaman di sini menyenangkan!"
16,390,2,"Sebenarnya bisa jadi tempat bagus, tapi Durian Gardens and Tourism Education Watu Simbar kayaknya butuh banyak perbaikan."
16,322,5,"Gilaa, Bukit Jamur keren banget! Liburan jadi lebih seru gara-gara ke sini."
16,413,4,"Hampir semua hal di Museum TNI AL Loka Jala Crana sesuai ekspektasi, jadi bakal balik lagi pastinya."
16,121,3,"Candi Prambanan biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
16,237,4,"Nyaman banget di Panghegar Waterboom Bandung, walaupun gak sepenuhnya sempurna."
16,384,4,"Seru banget liburan di Kampung Tematik Jawi, meskipun ada sedikit kekurangan kecil."
16,132,5,"Berasa kayak mimpi pas di Air Terjun Kedung Pedut, saking bagusnya. Harus banget balik lagi!"
16,26,2,"Kurang puas sama pengalaman di Pecinan Glodok, bisa jauh lebih baik dari ini."
16,347,3,"Taman Pandanaran rasanya agak kurang greget, tapi tetep layak dicoba kok."
16,167,3,"Kalau cuma buat foto-foto, Geoforest Watu Payung Turunan lumayan menarik, tapi gak lebih dari itu."
16,270,5,Semua di Bukit Bintang tuh pas banget. Gak ada yang mengecewakan sama sekali.
17,16,4,"Nyaman banget di Jembatan Kota Intan, walaupun gak sepenuhnya sempurna."
17,339,2,"Sam Poo Kong Temple tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
17,406,5,"Berasa kayak mimpi pas di Kebun Bibit Wonorejo, saking bagusnya. Harus banget balik lagi!"
17,267,5,Panama Park 825 juara banget! Gak ada tandingannya buat liburan kali ini.
17,384,5,"Berasa kayak mimpi pas di Kampung Tematik Jawi, saking bagusnya. Harus banget balik lagi!"
17,371,4,"Wisata Eling Bening bikin hati adem, overall pengalaman di sini menyenangkan!"
17,19,2,"Aku sebenernya berharap lebih dari Kidzania, tapi yaudah lah."
17,318,5,"Gilaa, Situ Patenggang keren banget! Liburan jadi lebih seru gara-gara ke sini."
17,104,4,"Keren, Tebing Breksi emang tempat liburan yang cocok buat keluarga atau teman."
17,37,2,"Sayang banget Bumi Perkemahan Cibubur kurang terawat, padahal potensinya besar."
17,256,4,"Udah oke banget sih Wisata Batu Kuda, mungkin lain kali bakal lebih perfect lagi."
17,11,3,"Pulau Bidadari rasanya agak kurang greget, tapi tetep layak dicoba kok."
17,134,4,"Nyaman banget di Desa Wisata Gamplong, walaupun gak sepenuhnya sempurna."
17,181,2,"Sayang banget Pantai Sundak kurang terawat, padahal potensinya besar."
17,236,3,"Masih banyak tempat lain yang lebih menarik, tapi Taman Balai Kota Bandung juga gak buruk."
17,98,5,"Berasa kayak mimpi pas di Taman Pelangi Yogyakarta, saking bagusnya. Harus banget balik lagi!"
17,199,3,"Pantai Sedahan biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
17,410,4,"Seru banget liburan di Ciputra Waterpark, meskipun ada sedikit kekurangan kecil."
17,33,5,Taman Suropati juara banget! Gak ada tandingannya buat liburan kali ini.
17,237,3,"Kalau cuma buat foto-foto, Panghegar Waterboom Bandung lumayan menarik, tapi gak lebih dari itu."
17,265,4,"Keren, Museum Mandala Wangsit Siliwangi emang tempat liburan yang cocok buat keluarga atau teman."
17,78,4,"Hampir semua hal di Hutan Kota Srengseng sesuai ekspektasi, jadi bakal balik lagi pastinya."
17,154,5,"Berasa kayak mimpi pas di Pantai Ngrawe (Mesra), saking bagusnya. Harus banget balik lagi!"
17,173,5,"Gilaa, Pantai Nglambor keren banget! Liburan jadi lebih seru gara-gara ke sini."
17,414,4,"Jembatan Merah itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
17,288,4,"Hampir semua hal di Masjid Salman ITB sesuai ekspektasi, jadi bakal balik lagi pastinya."
17,330,3,"Kalau cuma buat foto-foto, Bandros City Tour lumayan menarik, tapi gak lebih dari itu."
17,3,2,"Aku sebenernya berharap lebih dari Dunia Fantasi, tapi yaudah lah."
